ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_360,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_361,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_362,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Nassarius,NA
ASV_363,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_364,Eukaryota,Arthropoda,Insecta,Hemiptera,Aradidae,NA,NA
ASV_365,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_366,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_367,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,NA
ASV_368,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_369,Eukaryota,Mollusca,Bivalvia,Mytiloida,Mytilidae,NA,NA
ASV_37,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
ASV_371,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,Tritonia festiva
ASV_372,Eukaryota,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,Dreissena polymorpha
ASV_373,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_374,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Olea,Olea hansineensis
ASV_375,Eukaryota,Mollusca,Gastropoda,NA,NA,NA,NA
ASV_376,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,Lacuna vincta
ASV_377,Eukaryota,Annelida,Polychaeta,Sabellida,NA,NA,NA
ASV_378,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_379,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_38,Eukaryota,Mollusca,Gastropoda,Cephalaspidea,NA,NA,NA
ASV_380,Eukaryota,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides
ASV_381,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,NA
ASV_382,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_383,Eukaryota,Annelida,Polychaeta,Phyllodocida,Pholoidae,Pholoides,Pholoides asperus
ASV_384,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_385,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_386,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_387,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia,Aeolidia libitinaria
ASV_388,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_389,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_39,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,Onchidoris bilamellata
ASV_390,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_391,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_392,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus gracilis
ASV_393,Eukaryota,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma ligatum
ASV_394,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus,Glebocarcinus oregonensis
ASV_395,Eukaryota,Mollusca,Gastropoda,Nudibranchia,NA,NA,NA
ASV_396,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_397,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_398,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,NA
ASV_399,Eukaryota,Chordata,Actinopteri,Osmeriformes,Osmeridae,Spirinchus,Spirinchus starksi
ASV_4,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_40,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_400,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_401,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_402,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_403,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_404,Eukaryota,Mollusca,Gastropoda,Nudibranchia,NA,NA,NA
ASV_405,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_406,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_407,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_408,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Marsenina,Marsenina zadei
ASV_409,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_41,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_410,Eukaryota,Bryozoa,Gymnolaemata,NA,NA,NA,NA
ASV_411,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,NA,NA
ASV_412,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_413,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_414,Eukaryota,Rotifera,Eurotatoria,Ploima,NA,NA,NA
ASV_415,Eukaryota,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
ASV_416,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Diaphorodoris,Diaphorodoris lirulatocauda
ASV_417,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_418,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
ASV_419,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,NA
ASV_42,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Diaphorodoris,Diaphorodoris lirulatocauda
ASV_420,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_421,Eukaryota,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,Mytilus trossulus
ASV_422,Eukaryota,Chordata,Actinopteri,Perciformes,Liparidae,Liparis,NA
ASV_423,Eukaryota,Bryozoa,Phylactolaemata,Plumatellidae__o,Plumatellidae,Plumatella,Plumatella emarginata
ASV_424,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arctonoe,NA
ASV_425,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Trinchesia,Trinchesia albocrusta
ASV_426,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_427,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_428,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Stiliger,Stiliger fuscovittatus
ASV_429,Eukaryota,Nemertea,Palaeonemertea,NA,NA,NA,NA
ASV_43,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_430,Eukaryota,Arthropoda,Insecta,Coleoptera,NA,NA,NA
ASV_431,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,Lacuna vincta
ASV_432,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,Harmothoe cf_ imbricata BCG_2017
ASV_433,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_434,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_435,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_437,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_438,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_439,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_44,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_440,Eukaryota,Rotifera,Eurotatoria,Ploima,Synchaetidae,NA,NA
ASV_441,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_442,Eukaryota,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
ASV_443,Eukaryota,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,NA
ASV_444,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_445,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_446,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_447,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Menesiniella,Menesiniella aquila
ASV_448,Eukaryota,Mollusca,Gastropoda,Acteonidae__o,Acteonidae,Acteon,Acteon tornatilis
ASV_449,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_45,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,Hermaea,Hermaea oliviae
ASV_450,Eukaryota,Nemertea,Palaeonemertea,Tubulanidae__o,NA,NA,NA
ASV_451,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_452,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Olea,Olea hansineensis
ASV_453,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_454,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
ASV_456,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus,Glebocarcinus oregonensis
ASV_457,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_458,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Archaeobalanidae,Semibalanus,Semibalanus cariosus
ASV_459,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_46,Eukaryota,Mollusca,Gastropoda,Cephalaspidea,Aglajidae,Melanochlamys,Melanochlamys diomedea
ASV_460,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_461,Eukaryota,Bryozoa,Gymnolaemata,NA,NA,NA,NA
ASV_463,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus marshallae
ASV_464,Eukaryota,Mollusca,Gastropoda,Nudibranchia,NA,NA,NA
ASV_466,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_467,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Olea,Olea hansineensis
ASV_468,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Menesiniella,Menesiniella aquila
ASV_469,Eukaryota,Annelida,Polychaeta,Sabellida,NA,NA,NA
ASV_47,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_470,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Cryptonatica,Cryptonatica janthostoma
ASV_471,Eukaryota,Mollusca,Bivalvia,Venerida,Veneridae,Callithaca,Callithaca tenerrima
ASV_472,Eukaryota,Mollusca,Gastropoda,Acteonidae__o,NA,NA,NA
ASV_473,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_474,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_475,Eukaryota,Mollusca,Gastropoda,NA,NA,NA,NA
ASV_476,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_478,Eukaryota,Echinodermata,Echinoidea,Spatangoida,Schizasteridae,Brisaster,NA
ASV_479,Eukaryota,Mollusca,Bivalvia,Mytiloida,Mytilidae,NA,NA
ASV_48,Eukaryota,Bryozoa,Gymnolaemata,NA,NA,NA,NA
ASV_480,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_481,Eukaryota,Nemertea,Palaeonemertea,NA,NA,NA,NA
ASV_482,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_483,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Aplysiopsis,Aplysiopsis enteromorphae
ASV_484,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_485,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_486,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_487,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_488,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_489,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_49,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_490,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_491,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Heptacarpus,NA
ASV_492,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_493,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_494,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_495,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_496,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Ophiopholis,Ophiopholis aculeata
ASV_497,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_498,Eukaryota,Phoronida,Phoronopsis__f__o__c,Phoronopsis__f__o,Phoronopsis__f,Phoronopsis,Phoronopsis harmeri
ASV_499,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Heptacarpus,NA
ASV_5,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_50,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Bipalponephtys,Bipalponephtys cornuta
ASV_500,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_502,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,Acanthodoris pilosa
ASV_503,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Lepidogobius,Lepidogobius lepidus
ASV_504,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_505,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas commoda
ASV_506,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,NA
ASV_507,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_508,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_509,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_51,Eukaryota,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria miniata
ASV_510,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Icelinus,Icelinus borealis
ASV_511,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_512,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_513,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Aplysiopsis,Aplysiopsis enteromorphae
ASV_515,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_516,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,Dendronotus iris
ASV_517,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_518,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_519,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_52,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_520,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_521,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Alderia,NA
ASV_523,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Diaulula,Diaulula sandiegensis
ASV_525,Eukaryota,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,NA
ASV_526,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_527,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia pacifica
ASV_528,Eukaryota,Mollusca,Gastropoda,Cephalaspidea,NA,NA,NA
ASV_529,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_53,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_530,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia longiremis
ASV_531,Eukaryota,Mollusca,Gastropoda,Acteonidae__o,NA,NA,NA
ASV_532,Eukaryota,Mollusca,Gastropoda,Nudibranchia,NA,NA,NA
ASV_533,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_534,Eukaryota,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
ASV_536,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_537,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_538,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella lingulata
ASV_54,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Olea,Olea hansineensis
ASV_541,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Bipalponephtys,Bipalponephtys cornuta
ASV_542,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_543,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_544,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_545,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_546,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,Neocalanus plumchrus
ASV_547,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_548,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_549,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_55,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_550,Eukaryota,Arthropoda,Malacostraca,Mysida,NA,NA,NA
ASV_551,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_552,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_553,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,NA,NA,NA
ASV_554,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_555,Eukaryota,Annelida,Polychaeta,Phyllodocida,Pholoidae,Pholoides,Pholoides asperus
ASV_557,Eukaryota,Mollusca,Gastropoda,Nudibranchia,NA,NA,NA
ASV_558,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_559,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Vibiliidae,Vibilia,Vibilia cultripes
ASV_56,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_560,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,NA,NA,NA
ASV_561,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Hippolyte,Hippolyte clarki
ASV_562,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_563,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella lingulata
ASV_564,Eukaryota,Mollusca,Gastropoda,Epitoniidae__o,NA,NA,NA
ASV_565,Eukaryota,Annelida,Polychaeta,Sabellida,NA,NA,NA
ASV_566,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_567,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,NA
ASV_568,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus marshallae
ASV_569,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_57,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_570,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,Hermaea,Hermaea oliviae
ASV_571,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_573,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus,Glebocarcinus oregonensis
ASV_574,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Stiliger,Stiliger fuscovittatus
ASV_575,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_576,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,NA
ASV_577,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Olea,Olea hansineensis
ASV_578,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_579,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_58,Eukaryota,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
ASV_580,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_581,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_582,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_583,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_584,Eukaryota,Arthropoda,Insecta,Coleoptera,NA,NA,NA
ASV_585,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,Onchidoris bilamellata
ASV_586,Eukaryota,Nemertea,Palaeonemertea,Tubulanidae__o,Tubulanidae,Tubulanus,Tubulanus sexlineatus
ASV_587,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_588,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_589,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,Lacuna vincta
ASV_59,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_590,Eukaryota,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus
ASV_591,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_593,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_594,Eukaryota,Platyhelminthes,Rhabditophora,Polycladida,NA,NA,NA
ASV_595,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Coryphella,Coryphella verrucosa
ASV_596,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,NA
ASV_598,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_599,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_6,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_60,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_600,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,Cerebratulidae,Cerebratulus,NA
ASV_601,Eukaryota,Annelida,Polychaeta,Phyllodocida,Pholoidae,Pholoides,Pholoides asperus
ASV_602,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_603,Eukaryota,Mollusca,Gastropoda,Cephalaspidea,Diaphanidae,Diaphana,Diaphana minuta
ASV_604,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,Hermaea,Hermaea oliviae
ASV_605,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA
ASV_606,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_607,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,NA,NA
ASV_608,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_609,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_61,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,NA
ASV_610,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_611,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,NA,NA
ASV_612,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_613,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_614,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_615,Eukaryota,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Stylasterias,Stylasterias forreri
ASV_616,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_617,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne spinifera
ASV_618,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
