ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_2394,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2395,Unknown,NA,NA,NA,NA,NA,NA
ASV_2396,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2397,Eukaryota,NA,NA,NA,NA,NA,NA
ASV_2398,Eukaryota,Arthropoda,Malacostraca,Mysida,Pentalophthalmidae,NA,NA
ASV_2399,Eukaryota,Chordata,Actinopteri,Cyprinodontiformes,Nothobranchiidae,NA,NA
ASV_24,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_240,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,Lilyopsis,NA
ASV_2400,Eukaryota,Annelida,Polychaeta,Spionida,Magelonidae,Magelona,NA
ASV_2401,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_2402,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2403,Eukaryota,Dinophyceae__p,Dinophyceae,Gymnodiniales,Gymnodiniaceae,NA,NA
ASV_2404,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
ASV_2405,Eukaryota,Dinophyceae__p,Dinophyceae,NA,NA,NA,NA
ASV_2406,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,NA,NA,NA
ASV_2407,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Myicolidae,NA,NA
ASV_2408,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Eirenidae,NA,NA
ASV_2409,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira hendeyi
ASV_241,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2410,Unknown,NA,NA,NA,NA,NA,NA
ASV_2411,Eukaryota,Arthropoda,Malacostraca,Decapoda,Varunidae,NA,NA
ASV_2412,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,NA,NA
ASV_2413,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,NA,NA,NA
ASV_2414,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_2415,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_2416,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Tetraclitidae,NA,NA
ASV_2417,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,NA,NA
ASV_2418,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_2419,Eukaryota,Apicomplexa,Conoidasida,Eugregarinorida,NA,NA,NA
ASV_242,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2420,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_2421,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_2422,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
ASV_2423,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Mediolabrus,Mediolabrus comicus
ASV_2424,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_2425,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_2426,Eukaryota,Mollusca,Bivalvia,Mytilida,Mytilidae,NA,NA
ASV_2427,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2428,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2429,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_243,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
ASV_2430,Eukaryota,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA
ASV_2431,Eukaryota,Platyhelminthes,Catenulida,Catenulidae__o,Catenulidae,Catenula,Catenula lemnae
ASV_2432,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,NA
ASV_2433,Eukaryota,Annelida,Polychaeta,Chaetopteridae__o,Chaetopteridae,Chaetopterus,NA
ASV_2434,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_2435,Eukaryota,Arthropoda,Malacostraca,Decapoda,Raninidae,NA,NA
ASV_2436,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_2437,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_2438,Eukaryota,Arthropoda,Malacostraca,Decapoda,Homolidae,NA,NA
ASV_2439,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_244,Eukaryota,Arthropoda,Malacostraca,Decapoda,Callianassidae,NA,NA
ASV_2440,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros constrictus
ASV_2441,Eukaryota,Ciliophora,Spirotrichea,Strombidiidae__o,Strombidiidae,Strombidium,Strombidium cf_ basimorphum
ASV_2442,Unknown,NA,NA,NA,NA,NA,NA
ASV_2443,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,NA,NA
ASV_2444,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_2445,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2446,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2447,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2448,Eukaryota,Arthropoda,Malacostraca,Mysida,Mysidae,NA,NA
ASV_2449,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_245,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,NA,NA
ASV_2450,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,Dipolydora,Dipolydora cf_ socialis LGW_2017
ASV_2451,Unknown,NA,NA,NA,NA,NA,NA
ASV_2452,Eukaryota,Rotifera,Eurotatoria,Ploima,Brachionidae,Brachionus,NA
ASV_2453,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
ASV_2454,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,Heterocapsaceae,NA,NA
ASV_2455,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros lorenzianus
ASV_2456,Eukaryota,Arthropoda,Malacostraca,Mysida,Mysidae,NA,NA
ASV_2457,Eukaryota,Cnidaria,Hydrozoa,Narcomedusae,NA,NA,NA
ASV_2458,Eukaryota,Annelida,Polychaeta,Chaetopteridae__o,Chaetopteridae,NA,NA
ASV_2459,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
ASV_246,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_2460,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros radicans
ASV_2461,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,Colliniidae,Pseudocollinia,NA
ASV_2462,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_2463,Eukaryota,Chordata,Actinopteri,Sciaenidae__o,Sciaenidae,NA,NA
ASV_2464,Eukaryota,Chordata,Actinopteri,NA,NA,NA,NA
ASV_2465,Eukaryota,Chordata,Actinopteri,NA,NA,NA,NA
ASV_2466,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros mitra
ASV_2467,Eukaryota,Apicomplexa,Conoidasida,Eugregarinorida,Cephaloidophoridae,NA,NA
ASV_2468,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_2469,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_247,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2470,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,NA,NA
ASV_2471,Eukaryota,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA
ASV_2472,Eukaryota,Annelida,Polychaeta,Chaetopteridae__o,NA,NA,NA
ASV_2473,Unknown,NA,NA,NA,NA,NA,NA
ASV_2474,Eukaryota,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,NA
ASV_2475,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,NA,NA
ASV_2476,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
ASV_2477,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2478,Eukaryota,Arthropoda,Malacostraca,Decapoda,Crangonidae,NA,NA
ASV_2479,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,Lacuna vincta
ASV_248,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2480,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Pyrgomatidae,NA,NA
ASV_2481,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Triconia,Triconia borealis
ASV_2482,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Clytiidae,Clytia,NA
ASV_2483,Eukaryota,Arthropoda,Malacostraca,Mysida,Mysidae,NA,NA
ASV_2484,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,NA,NA,NA
ASV_2485,Unknown,NA,NA,NA,NA,NA,NA
ASV_2486,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2487,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_2488,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2489,Unknown,NA,NA,NA,NA,NA,NA
ASV_249,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,NA,NA
ASV_2490,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2491,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_2492,Eukaryota,Arthropoda,Malacostraca,Decapoda,Callianassidae,NA,NA
ASV_2493,Eukaryota,Cnidaria,Hydrozoa,Narcomedusae,NA,NA,NA
ASV_2494,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Ptychogena,NA
ASV_2495,Eukaryota,Cnidaria,Hydrozoa,NA,NA,NA,NA
ASV_2496,Eukaryota,Arthropoda,Malacostraca,Decapoda,Callianassidae,NA,NA
ASV_2497,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_2498,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2499,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_25,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
ASV_250,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_2500,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,NA,NA
ASV_2501,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2502,Eukaryota,Dinophyceae__p,Dinophyceae,Gonyaulacales,Pyrophacaceae,NA,NA
ASV_2503,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA,NA
ASV_2504,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2505,Eukaryota,Acantharea__p,Acantharea,Arthracanthida,Phyllostauridae,NA,NA
ASV_2506,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,NA,NA
ASV_2507,Unknown,NA,NA,NA,NA,NA,NA
ASV_2508,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2509,Eukaryota,NA,NA,NA,NA,NA,NA
ASV_251,Eukaryota,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,NA
ASV_2510,Eukaryota,Arthropoda,Malacostraca,Mysida,Mysidae,NA,NA
ASV_2511,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2512,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,NA,NA
ASV_2513,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium pellucidum
ASV_2514,Eukaryota,Bacillariophyta,Coscinodiscophyceae,NA,NA,NA,NA
ASV_2515,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA,NA
ASV_2516,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,NA,NA,NA
ASV_2517,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2518,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Stiliger,Stiliger ornatus
ASV_2519,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_252,Eukaryota,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,Phyllodoce lineata
ASV_2520,Eukaryota,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,NA,NA
ASV_2521,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Isias,Isias clavipes
ASV_2522,Eukaryota,Cnidaria,Hydrozoa,NA,NA,NA,NA
ASV_2523,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,Foettingeriidae,Hyalophysa,NA
ASV_2524,Eukaryota,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA
ASV_2525,Unknown,NA,NA,NA,NA,NA,NA
ASV_2526,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira gilva
ASV_2527,Eukaryota,Arthropoda,Malacostraca,Decapoda,Callianassidae,Neotrypaea,Neotrypaea californiensis
ASV_2528,Eukaryota,Annelida,Polychaeta,Chaetopteridae__o,Chaetopteridae,NA,NA
ASV_2529,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
ASV_253,Eukaryota,Annelida,Polychaeta,Terebellida,Pectinariidae,NA,NA
ASV_2530,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2531,Eukaryota,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,NA,NA
ASV_2532,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
ASV_2533,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Tetraclitidae,Tetraclitella,NA
ASV_2534,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2535,Eukaryota,Arthropoda,Hexanauplia,Siphonostomatoida,Caligidae,Caligus,Caligus clemensi
ASV_2536,Unknown,NA,NA,NA,NA,NA,NA
ASV_2537,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,NA,NA,NA
ASV_2538,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2539,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_254,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2540,Eukaryota,Endomyxa,Vampyrellida__c,Vampyrellida,NA,NA,NA
ASV_2541,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,NA,NA
ASV_2542,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,Pfiesteriaceae,Pfiesteria,Pfiesteria shumwayae
ASV_2543,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa rotundata
ASV_2544,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Pyrgomatidae,NA,NA
ASV_2545,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2546,Unknown,NA,NA,NA,NA,NA,NA
ASV_2547,Unknown,NA,NA,NA,NA,NA,NA
ASV_2548,Unknown,NA,NA,NA,NA,NA,NA
ASV_2549,Eukaryota,Dinophyceae__p,Dinophyceae,NA,NA,NA,NA
ASV_255,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2550,Eukaryota,Ciliophora,Prostomatea,Prorodontida,Hexasterias__f,NA,NA
ASV_2551,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_2552,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_2553,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
ASV_2554,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_2555,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_2556,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,NA,NA
ASV_2557,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_2558,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
ASV_2559,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_256,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2560,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,NA,NA,NA
ASV_2561,Eukaryota,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,Callophyllis rangiferina
ASV_2562,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_2563,Unknown,NA,NA,NA,NA,NA,NA
ASV_2564,Eukaryota,Annelida,Polychaeta,Phyllodocida,Pholoidae,NA,NA
ASV_2565,Eukaryota,Arthropoda,Malacostraca,Decapoda,Munididae,NA,NA
ASV_2566,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_2567,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,NA
ASV_2568,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,NA,NA
ASV_2569,Eukaryota,Arthropoda,Malacostraca,Decapoda,Portunidae,NA,NA
ASV_257,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2570,Unknown,NA,NA,NA,NA,NA,NA
ASV_2571,Eukaryota,Dinophyceae__p,Dinophyceae,Syndiniales,Ellobiopsidae,Thalassomyces,Thalassomyces fagei
ASV_2572,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Myicolidae,NA,NA
ASV_2573,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
ASV_2574,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,Microcalanus pygmaeus
ASV_2575,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2576,Eukaryota,Annelida,Polychaeta,Spionida,Trochochaetidae,NA,NA
ASV_2577,Eukaryota,Echinodermata,Holothuroidea,Dendrochirotida,Ypsilothuriidae,Echinocucumis,Echinocucumis hispida
ASV_2578,Unknown,NA,NA,NA,NA,NA,NA
ASV_2579,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_258,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,NA,NA
ASV_2580,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_2581,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_2582,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Clytiidae,Clytia,Clytia gracilis
ASV_2583,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,NA,NA
ASV_2584,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Orchitophryidae,Mesanophrys,Mesanophrys carcini
ASV_2585,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Sinocalanus,Sinocalanus tenellus
ASV_2586,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_2587,Eukaryota,Arthropoda,Malacostraca,Decapoda,Raninidae,NA,NA
ASV_2588,Unknown,NA,NA,NA,NA,NA,NA
ASV_2589,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_259,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_2590,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2591,Eukaryota,Dinophyceae__p,Dinophyceae,Syndiniales,Syndiniaceae,Syndinium,NA
ASV_2592,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2593,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2594,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_2595,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2596,Eukaryota,Arthropoda,Malacostraca,Bathynellacea,Parabathynellidae,NA,NA
ASV_2597,Eukaryota,Chordata,Actinopteri,Aulopiformes,Synodontidae,NA,NA
ASV_2598,Eukaryota,Arthropoda,Malacostraca,Decapoda,Varunidae,NA,NA
ASV_2599,Eukaryota,Arthropoda,Malacostraca,Mysida,Mysidae,Alienacanthomysis,NA
ASV_26,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Eirenidae,Eutonina,Eutonina indicans
ASV_260,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_2600,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_2601,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_2602,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2603,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_2604,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
ASV_2605,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_2606,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,NA,NA,NA
ASV_2607,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,NA,NA
ASV_2608,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus sinicus
ASV_2609,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,Pseudocolliniidae,Fusiforma,Fusiforma themisticola
ASV_261,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Limnocalanus,Limnocalanus macrurus
ASV_2610,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis
ASV_2611,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Codonellopsidae,Codonellopsis,Codonellopsis gaussi
ASV_2612,Unknown,NA,NA,NA,NA,NA,NA
ASV_2613,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2614,Eukaryota,Arthropoda,Malacostraca,Decapoda,Dromiidae,Lauridromia,Lauridromia dehaani
ASV_2615,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,NA,NA,NA
ASV_2616,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2617,Eukaryota,Dinophyceae__p,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Stoeckeria,Stoeckeria algicida
ASV_2618,Eukaryota,Dinophyceae__p,Dinophyceae,Gymnodiniales,Kareniaceae,NA,NA
ASV_2619,Eukaryota,Dinophyceae__p,Dinophyceae,NA,NA,NA,NA
ASV_262,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2620,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_2621,Eukaryota,Raphidophyceae__p,Raphidophyceae,Chattonellales,Chattonellaceae,Heterosigma,Heterosigma akashiwo
ASV_2622,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_2623,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Diaixidae,NA,NA
ASV_2624,Eukaryota,Cercozoa,Imbricatea,Thaumatomonadida,NA,NA,NA
ASV_2625,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,NA,NA
ASV_2626,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2627,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2628,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_2629,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_263,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2630,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,NA,NA
ASV_2631,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_2632,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,NA,NA
ASV_2633,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_2634,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,NA
ASV_2635,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Augaptilidae,NA,NA
ASV_2636,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2637,Eukaryota,Arthropoda,Malacostraca,Decapoda,Mithracidae,NA,NA
ASV_2638,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2639,Eukaryota,Arthropoda,Malacostraca,Decapoda,Raninidae,NA,NA
ASV_264,Eukaryota,Phoronida,Phoronidae__o__c,Phoronidae__o,Phoronidae,Phoronopsis,Phoronopsis harmeri
ASV_2640,Eukaryota,Cercozoa,Imbricatea,Thaumatomonadida,NA,NA,NA
ASV_2641,Unknown,NA,NA,NA,NA,NA,NA
ASV_2642,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_2643,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_2644,Eukaryota,Dinophyceae__p,Dinophyceae,Prorocentrales,Prorocentraceae,NA,NA
ASV_2645,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_2646,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_2647,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2648,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
ASV_2649,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eulagisca,Eulagisca gigantea
ASV_265,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2650,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_2651,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
