ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_1331,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Hippoglossoides,NA
ASV_1332,Unknown,NA,NA,NA,NA,NA,NA
ASV_1333,Unknown,NA,NA,NA,NA,NA,NA
ASV_1334,Unknown,NA,NA,NA,NA,NA,NA
ASV_1335,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1336,Unknown,NA,NA,NA,NA,NA,NA
ASV_1337,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1338,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1339,Unknown,NA,NA,NA,NA,NA,NA
ASV_134,Eukaryota,Arthropoda,Insecta,Blattodea,NA,NA,NA
ASV_1340,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1341,Unknown,NA,NA,NA,NA,NA,NA
ASV_1342,Unknown,NA,NA,NA,NA,NA,NA
ASV_1343,Unknown,NA,NA,NA,NA,NA,NA
ASV_1344,Unknown,NA,NA,NA,NA,NA,NA
ASV_1345,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1346,Unknown,NA,NA,NA,NA,NA,NA
ASV_1347,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
ASV_1348,Unknown,NA,NA,NA,NA,NA,NA
ASV_1349,Unknown,NA,NA,NA,NA,NA,NA
ASV_135,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Notemigonus,Notemigonus crysoleucas
ASV_1350,Unknown,NA,NA,NA,NA,NA,NA
ASV_1351,Unknown,NA,NA,NA,NA,NA,NA
ASV_1352,Eukaryota,Arthropoda,Insecta,Neuroptera,NA,NA,NA
ASV_1353,Unknown,NA,NA,NA,NA,NA,NA
ASV_1354,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1355,Unknown,NA,NA,NA,NA,NA,NA
ASV_1356,Unknown,NA,NA,NA,NA,NA,NA
ASV_1357,Unknown,NA,NA,NA,NA,NA,NA
ASV_1358,Eukaryota,Chordata,Actinopteri,Salmoniformes,NA,NA,NA
ASV_1359,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_136,Unknown,NA,NA,NA,NA,NA,NA
ASV_1360,Unknown,NA,NA,NA,NA,NA,NA
ASV_1361,Unknown,NA,NA,NA,NA,NA,NA
ASV_1362,Unknown,NA,NA,NA,NA,NA,NA
ASV_1363,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,NA
ASV_1364,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arctonoe,Arctonoe vittata
ASV_1365,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1366,Unknown,NA,NA,NA,NA,NA,NA
ASV_1367,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1368,Unknown,NA,NA,NA,NA,NA,NA
ASV_1369,Unknown,NA,NA,NA,NA,NA,NA
ASV_137,Eukaryota,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
ASV_1370,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1371,Unknown,NA,NA,NA,NA,NA,NA
ASV_1372,Unknown,NA,NA,NA,NA,NA,NA
ASV_1373,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Platichthys,Platichthys stellatus
ASV_1374,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1375,Unknown,NA,NA,NA,NA,NA,NA
ASV_1376,Unknown,NA,NA,NA,NA,NA,NA
ASV_1377,Eukaryota,Chordata,Actinopteri,Perciformes,Gasterosteidae,Gasterosteus,Gasterosteus aculeatus
ASV_1378,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1379,Unknown,NA,NA,NA,NA,NA,NA
ASV_138,Unknown,NA,NA,NA,NA,NA,NA
ASV_1380,Unknown,NA,NA,NA,NA,NA,NA
ASV_1381,Unknown,NA,NA,NA,NA,NA,NA
ASV_1382,Unknown,NA,NA,NA,NA,NA,NA
ASV_1383,Unknown,NA,NA,NA,NA,NA,NA
ASV_1384,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,NA
ASV_1385,Unknown,NA,NA,NA,NA,NA,NA
ASV_1386,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,NA
ASV_1387,Unknown,NA,NA,NA,NA,NA,NA
ASV_1388,Unknown,NA,NA,NA,NA,NA,NA
ASV_1389,Unknown,NA,NA,NA,NA,NA,NA
ASV_139,Unknown,NA,NA,NA,NA,NA,NA
ASV_1390,Unknown,NA,NA,NA,NA,NA,NA
ASV_1391,Unknown,NA,NA,NA,NA,NA,NA
ASV_1392,Unknown,NA,NA,NA,NA,NA,NA
ASV_1393,Eukaryota,Arthropoda,Insecta,Neuroptera,NA,NA,NA
ASV_1394,Unknown,NA,NA,NA,NA,NA,NA
ASV_1395,Unknown,NA,NA,NA,NA,NA,NA
ASV_1396,Unknown,NA,NA,NA,NA,NA,NA
ASV_1397,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,NA
ASV_1398,Unknown,NA,NA,NA,NA,NA,NA
ASV_1399,Unknown,NA,NA,NA,NA,NA,NA
ASV_14,Eukaryota,Chordata,Actinopteri,Osmeriformes,Osmeridae,NA,NA
ASV_140,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1400,Unknown,NA,NA,NA,NA,NA,NA
ASV_1401,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_1402,Unknown,NA,NA,NA,NA,NA,NA
ASV_1403,Eukaryota,Chordata,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus
ASV_1404,Eukaryota,Arthropoda,Malacostraca,Amphionidacea,Amphionididae,NA,NA
ASV_1405,Unknown,NA,NA,NA,NA,NA,NA
ASV_1406,Unknown,NA,NA,NA,NA,NA,NA
ASV_1407,Unknown,NA,NA,NA,NA,NA,NA
ASV_1408,Unknown,NA,NA,NA,NA,NA,NA
ASV_1409,Unknown,NA,NA,NA,NA,NA,NA
ASV_141,Eukaryota,Chordata,Actinopteri,Osmeriformes,Osmeridae,NA,NA
ASV_1410,Unknown,NA,NA,NA,NA,NA,NA
ASV_1411,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1412,Eukaryota,Chordata,Actinopteri,Perciformes,NA,NA,NA
ASV_1413,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1414,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1415,Eukaryota,Arthropoda,Malacostraca,Amphionidacea,NA,NA,NA
ASV_1416,Unknown,NA,NA,NA,NA,NA,NA
ASV_1417,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_1418,Unknown,NA,NA,NA,NA,NA,NA
ASV_1419,Unknown,NA,NA,NA,NA,NA,NA
ASV_142,Unknown,NA,NA,NA,NA,NA,NA
ASV_1420,Unknown,NA,NA,NA,NA,NA,NA
ASV_1421,Unknown,NA,NA,NA,NA,NA,NA
ASV_1422,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_1423,Unknown,NA,NA,NA,NA,NA,NA
ASV_1424,Unknown,NA,NA,NA,NA,NA,NA
ASV_1425,Unknown,NA,NA,NA,NA,NA,NA
ASV_1426,Unknown,NA,NA,NA,NA,NA,NA
ASV_1427,Unknown,NA,NA,NA,NA,NA,NA
ASV_1428,Eukaryota,Arthropoda,Insecta,Coleoptera,NA,NA,NA
ASV_1429,Unknown,NA,NA,NA,NA,NA,NA
ASV_143,Unknown,NA,NA,NA,NA,NA,NA
ASV_1430,Unknown,NA,NA,NA,NA,NA,NA
ASV_1431,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1432,Unknown,NA,NA,NA,NA,NA,NA
ASV_1433,Unknown,NA,NA,NA,NA,NA,NA
ASV_1434,Unknown,NA,NA,NA,NA,NA,NA
ASV_1435,Unknown,NA,NA,NA,NA,NA,NA
ASV_1436,Unknown,NA,NA,NA,NA,NA,NA
ASV_1437,Eukaryota,Arthropoda,Insecta,Orthoptera,NA,NA,NA
ASV_1438,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Platichthys,Platichthys stellatus
ASV_1439,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_144,Unknown,NA,NA,NA,NA,NA,NA
ASV_1440,Unknown,NA,NA,NA,NA,NA,NA
ASV_1441,Unknown,NA,NA,NA,NA,NA,NA
ASV_1442,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1443,Unknown,NA,NA,NA,NA,NA,NA
ASV_1444,Eukaryota,Chordata,Actinopteri,Salmoniformes,NA,NA,NA
ASV_1445,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Artedius,Artedius lateralis
ASV_1446,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1447,Unknown,NA,NA,NA,NA,NA,NA
ASV_1448,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1449,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_145,Unknown,NA,NA,NA,NA,NA,NA
ASV_1450,Unknown,NA,NA,NA,NA,NA,NA
ASV_1451,Unknown,NA,NA,NA,NA,NA,NA
ASV_1452,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1453,Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Ammodytes,NA
ASV_1454,Unknown,NA,NA,NA,NA,NA,NA
ASV_1455,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1456,Unknown,NA,NA,NA,NA,NA,NA
ASV_1457,Unknown,NA,NA,NA,NA,NA,NA
ASV_1458,Unknown,NA,NA,NA,NA,NA,NA
ASV_1459,Unknown,NA,NA,NA,NA,NA,NA
ASV_146,Eukaryota,Chordata,Actinopteri,Salmoniformes,NA,NA,NA
ASV_1460,Unknown,NA,NA,NA,NA,NA,NA
ASV_1461,Unknown,NA,NA,NA,NA,NA,NA
ASV_1462,Unknown,NA,NA,NA,NA,NA,NA
ASV_1463,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1464,Unknown,NA,NA,NA,NA,NA,NA
ASV_1465,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1466,Unknown,NA,NA,NA,NA,NA,NA
ASV_1467,Unknown,NA,NA,NA,NA,NA,NA
ASV_1468,Eukaryota,Arthropoda,Insecta,Plecoptera,NA,NA,NA
ASV_1469,Unknown,NA,NA,NA,NA,NA,NA
ASV_147,Unknown,NA,NA,NA,NA,NA,NA
ASV_1470,Unknown,NA,NA,NA,NA,NA,NA
ASV_1471,Unknown,NA,NA,NA,NA,NA,NA
ASV_1472,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1473,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1474,Unknown,NA,NA,NA,NA,NA,NA
ASV_1475,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_1476,Unknown,NA,NA,NA,NA,NA,NA
ASV_1477,Unknown,NA,NA,NA,NA,NA,NA
ASV_1478,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1479,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_148,Unknown,NA,NA,NA,NA,NA,NA
ASV_1480,Unknown,NA,NA,NA,NA,NA,NA
ASV_1481,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1482,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_1483,Unknown,NA,NA,NA,NA,NA,NA
ASV_1484,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1485,Unknown,NA,NA,NA,NA,NA,NA
ASV_1486,Unknown,NA,NA,NA,NA,NA,NA
ASV_1487,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1488,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_1489,Unknown,NA,NA,NA,NA,NA,NA
ASV_149,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Psettichthys,Psettichthys melanostictus
ASV_1490,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Pleuronichthys,Pleuronichthys coenosus
ASV_1491,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,NA,NA
ASV_1492,Unknown,NA,NA,NA,NA,NA,NA
ASV_1493,Unknown,NA,NA,NA,NA,NA,NA
ASV_1494,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1495,Unknown,NA,NA,NA,NA,NA,NA
ASV_1496,Unknown,NA,NA,NA,NA,NA,NA
ASV_1497,Unknown,NA,NA,NA,NA,NA,NA
ASV_1498,Unknown,NA,NA,NA,NA,NA,NA
ASV_1499,Unknown,NA,NA,NA,NA,NA,NA
ASV_15,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_150,Unknown,NA,NA,NA,NA,NA,NA
ASV_1500,Eukaryota,Chordata,Actinopteri,Salmoniformes,NA,NA,NA
ASV_1501,Unknown,NA,NA,NA,NA,NA,NA
ASV_1502,Unknown,NA,NA,NA,NA,NA,NA
ASV_1503,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1504,Unknown,NA,NA,NA,NA,NA,NA
ASV_1505,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Psettichthys,Psettichthys melanostictus
ASV_1506,Unknown,NA,NA,NA,NA,NA,NA
ASV_1507,Unknown,NA,NA,NA,NA,NA,NA
ASV_1508,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1509,Unknown,NA,NA,NA,NA,NA,NA
ASV_151,Eukaryota,Chordata,Actinopteri,Osmeriformes,Osmeridae,NA,NA
ASV_1510,Unknown,NA,NA,NA,NA,NA,NA
ASV_1511,Unknown,NA,NA,NA,NA,NA,NA
ASV_1512,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1513,Unknown,NA,NA,NA,NA,NA,NA
ASV_1514,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1515,Unknown,NA,NA,NA,NA,NA,NA
ASV_1516,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,NA
ASV_1517,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,NA
ASV_1518,Unknown,NA,NA,NA,NA,NA,NA
ASV_1519,Eukaryota,Arthropoda,Malacostraca,Amphionidacea,NA,NA,NA
ASV_152,Eukaryota,Chordata,Actinopteri,Perciformes,Pholidae,Pholis,NA
ASV_1520,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,NA,NA,NA
ASV_1521,Unknown,NA,NA,NA,NA,NA,NA
ASV_1522,Unknown,NA,NA,NA,NA,NA,NA
ASV_1523,Unknown,NA,NA,NA,NA,NA,NA
ASV_1524,Unknown,NA,NA,NA,NA,NA,NA
ASV_1525,Unknown,NA,NA,NA,NA,NA,NA
ASV_1526,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1527,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Pleuronichthys,Pleuronichthys coenosus
ASV_1528,Unknown,NA,NA,NA,NA,NA,NA
ASV_1529,Unknown,NA,NA,NA,NA,NA,NA
ASV_153,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_1530,Unknown,NA,NA,NA,NA,NA,NA
ASV_1531,Unknown,NA,NA,NA,NA,NA,NA
ASV_1532,Unknown,NA,NA,NA,NA,NA,NA
ASV_1533,Unknown,NA,NA,NA,NA,NA,NA
ASV_1534,Unknown,NA,NA,NA,NA,NA,NA
ASV_1535,Unknown,NA,NA,NA,NA,NA,NA
ASV_1536,Eukaryota,Arthropoda,Malacostraca,Stomatopoda,NA,NA,NA
ASV_1537,Unknown,NA,NA,NA,NA,NA,NA
ASV_1538,Unknown,NA,NA,NA,NA,NA,NA
ASV_1539,Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Ammodytes,NA
ASV_154,Unknown,NA,NA,NA,NA,NA,NA
ASV_1540,Unknown,NA,NA,NA,NA,NA,NA
ASV_1541,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1542,Unknown,NA,NA,NA,NA,NA,NA
ASV_1543,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1544,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA
ASV_1545,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arctonoe,Arctonoe vittata
ASV_1546,Unknown,NA,NA,NA,NA,NA,NA
ASV_1547,Unknown,NA,NA,NA,NA,NA,NA
ASV_1548,Unknown,NA,NA,NA,NA,NA,NA
ASV_1549,Unknown,NA,NA,NA,NA,NA,NA
ASV_155,Unknown,NA,NA,NA,NA,NA,NA
ASV_1550,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1551,Unknown,NA,NA,NA,NA,NA,NA
ASV_1552,Unknown,NA,NA,NA,NA,NA,NA
ASV_1553,Unknown,NA,NA,NA,NA,NA,NA
ASV_1554,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1555,Unknown,NA,NA,NA,NA,NA,NA
ASV_1556,Unknown,NA,NA,NA,NA,NA,NA
ASV_1557,Unknown,NA,NA,NA,NA,NA,NA
ASV_1558,Unknown,NA,NA,NA,NA,NA,NA
ASV_1559,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_156,Unknown,NA,NA,NA,NA,NA,NA
ASV_1560,Unknown,NA,NA,NA,NA,NA,NA
ASV_1561,Unknown,NA,NA,NA,NA,NA,NA
ASV_1562,Unknown,NA,NA,NA,NA,NA,NA
ASV_1563,Unknown,NA,NA,NA,NA,NA,NA
ASV_1564,Unknown,NA,NA,NA,NA,NA,NA
ASV_1565,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1566,Unknown,NA,NA,NA,NA,NA,NA
ASV_1567,Unknown,NA,NA,NA,NA,NA,NA
ASV_1568,Unknown,NA,NA,NA,NA,NA,NA
ASV_1569,Unknown,NA,NA,NA,NA,NA,NA
ASV_157,Unknown,NA,NA,NA,NA,NA,NA
ASV_1570,Unknown,NA,NA,NA,NA,NA,NA
ASV_1571,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,NA
ASV_1572,Unknown,NA,NA,NA,NA,NA,NA
ASV_1573,Unknown,NA,NA,NA,NA,NA,NA
ASV_1574,Unknown,NA,NA,NA,NA,NA,NA
ASV_1575,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Parophrys,Parophrys vetulus
ASV_1576,Eukaryota,Arthropoda,Malacostraca,Amphionidacea,NA,NA,NA
ASV_1577,Unknown,NA,NA,NA,NA,NA,NA
ASV_1578,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Parophrys,Parophrys vetulus
ASV_1579,Unknown,NA,NA,NA,NA,NA,NA
ASV_158,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1580,Unknown,NA,NA,NA,NA,NA,NA
ASV_1581,Unknown,NA,NA,NA,NA,NA,NA
ASV_1582,Unknown,NA,NA,NA,NA,NA,NA
ASV_1583,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1584,Unknown,NA,NA,NA,NA,NA,NA
ASV_1585,Unknown,NA,NA,NA,NA,NA,NA
ASV_1586,Unknown,NA,NA,NA,NA,NA,NA
ASV_1587,Unknown,NA,NA,NA,NA,NA,NA
ASV_1588,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1589,Unknown,NA,NA,NA,NA,NA,NA
ASV_159,Unknown,NA,NA,NA,NA,NA,NA
ASV_1590,Unknown,NA,NA,NA,NA,NA,NA
ASV_1591,Unknown,NA,NA,NA,NA,NA,NA
ASV_1592,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1593,Unknown,NA,NA,NA,NA,NA,NA
ASV_1594,Unknown,NA,NA,NA,NA,NA,NA
ASV_1595,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1596,Unknown,NA,NA,NA,NA,NA,NA
ASV_1597,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_1598,Unknown,NA,NA,NA,NA,NA,NA
ASV_1599,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,NA,NA
ASV_16,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus
ASV_160,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_1600,Unknown,NA,NA,NA,NA,NA,NA
ASV_1601,Unknown,NA,NA,NA,NA,NA,NA
ASV_1602,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1603,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1604,Unknown,NA,NA,NA,NA,NA,NA
ASV_1605,Unknown,NA,NA,NA,NA,NA,NA
ASV_1606,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,NA
ASV_1607,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Lepidogobius,Lepidogobius lepidus
ASV_1608,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_1609,Unknown,NA,NA,NA,NA,NA,NA
ASV_161,Eukaryota,Chordata,Actinopteri,Cichliformes,NA,NA,NA
ASV_1610,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1611,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1612,Unknown,NA,NA,NA,NA,NA,NA
ASV_1613,Unknown,NA,NA,NA,NA,NA,NA
ASV_1614,Unknown,NA,NA,NA,NA,NA,NA
ASV_1615,Unknown,NA,NA,NA,NA,NA,NA
ASV_1616,Unknown,NA,NA,NA,NA,NA,NA
ASV_1617,Unknown,NA,NA,NA,NA,NA,NA
ASV_1618,Unknown,NA,NA,NA,NA,NA,NA
ASV_1619,Unknown,NA,NA,NA,NA,NA,NA
ASV_162,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,NA
ASV_1620,Eukaryota,Arthropoda,Insecta,Orthoptera,NA,NA,NA
ASV_1621,Unknown,NA,NA,NA,NA,NA,NA
ASV_1622,Eukaryota,Mollusca,Gastropoda,Neogastropoda,NA,NA,NA
ASV_1623,Unknown,NA,NA,NA,NA,NA,NA
ASV_1624,Unknown,NA,NA,NA,NA,NA,NA
ASV_1625,Unknown,NA,NA,NA,NA,NA,NA
ASV_1626,Unknown,NA,NA,NA,NA,NA,NA
ASV_1627,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1628,Eukaryota,Arthropoda,Thecostraca,Pollicipedomorpha,Pollicipedidae,Pollicipes,Pollicipes polymerus
ASV_1629,Unknown,NA,NA,NA,NA,NA,NA
ASV_163,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
ASV_1630,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Lyopsetta,Lyopsetta exilis
ASV_1631,Unknown,NA,NA,NA,NA,NA,NA
ASV_1632,Unknown,NA,NA,NA,NA,NA,NA
ASV_1633,Unknown,NA,NA,NA,NA,NA,NA
ASV_1634,Unknown,NA,NA,NA,NA,NA,NA
ASV_1635,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Pleuronichthys,Pleuronichthys coenosus
ASV_1636,Unknown,NA,NA,NA,NA,NA,NA
ASV_1637,Unknown,NA,NA,NA,NA,NA,NA
ASV_1638,Unknown,NA,NA,NA,NA,NA,NA
ASV_1639,Unknown,NA,NA,NA,NA,NA,NA
ASV_164,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_1640,Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
ASV_1641,Unknown,NA,NA,NA,NA,NA,NA
ASV_1642,Unknown,NA,NA,NA,NA,NA,NA
ASV_1643,Unknown,NA,NA,NA,NA,NA,NA
ASV_1644,Unknown,NA,NA,NA,NA,NA,NA
ASV_1645,Unknown,NA,NA,NA,NA,NA,NA
ASV_1646,Eukaryota,Chordata,Actinopteri,Osmeriformes,Osmeridae,Hypomesus,Hypomesus pretiosus
ASV_1647,Unknown,NA,NA,NA,NA,NA,NA
ASV_1648,Unknown,NA,NA,NA,NA,NA,NA
ASV_1649,Unknown,NA,NA,NA,NA,NA,NA
ASV_165,Unknown,NA,NA,NA,NA,NA,NA
ASV_1650,Unknown,NA,NA,NA,NA,NA,NA
ASV_1651,Unknown,NA,NA,NA,NA,NA,NA
ASV_1652,Unknown,NA,NA,NA,NA,NA,NA
ASV_1653,Unknown,NA,NA,NA,NA,NA,NA
ASV_1654,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,NA
ASV_1655,Unknown,NA,NA,NA,NA,NA,NA
ASV_1656,Unknown,NA,NA,NA,NA,NA,NA
ASV_1657,Eukaryota,Arthropoda,Thecostraca,NA,NA,NA,NA
ASV_1658,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1659,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,NA,NA,NA
ASV_166,Unknown,NA,NA,NA,NA,NA,NA
ASV_1660,Unknown,NA,NA,NA,NA,NA,NA
ASV_1661,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1662,Unknown,NA,NA,NA,NA,NA,NA
ASV_1663,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1664,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1665,Unknown,NA,NA,NA,NA,NA,NA
ASV_1666,Unknown,NA,NA,NA,NA,NA,NA
ASV_1667,Eukaryota,Arthropoda,Insecta,Diptera,NA,NA,NA
ASV_1668,Unknown,NA,NA,NA,NA,NA,NA
ASV_1669,Unknown,NA,NA,NA,NA,NA,NA
ASV_167,Unknown,NA,NA,NA,NA,NA,NA
ASV_1670,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Enophrys,Enophrys bison
ASV_1671,Eukaryota,Arthropoda,Insecta,Coleoptera,NA,NA,NA
ASV_1672,Unknown,NA,NA,NA,NA,NA,NA
ASV_1673,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA
ASV_1674,Unknown,NA,NA,NA,NA,NA,NA
