ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_160,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1600,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,NA,NA
ASV_1601,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1602,Eukaryota,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
ASV_1603,Eukaryota,Arthropoda,Malacostraca,Decapoda,Callianassidae,Neotrypaea,Neotrypaea gigas
ASV_1604,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1605,Eukaryota,Nemertea,Palaeonemertea,Tubulaniformes,Tubulanidae,NA,NA
ASV_1606,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1607,Eukaryota,Annelida,Polychaeta,Sabellida,NA,NA,NA
ASV_1608,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Isopsetta,Isopsetta isolepis
ASV_1609,Eukaryota,Chordata,Actinopteri,Osmeriformes,Osmeridae,Allosmerus,Allosmerus elongatus
ASV_161,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Bipalponephtys,Bipalponephtys cornuta
ASV_1610,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1611,Eukaryota,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Chiridota,Chiridota laevis
ASV_1612,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,NA
ASV_1613,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_1614,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1615,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1616,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1617,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1618,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1619,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
ASV_162,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1620,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1621,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1622,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne spinifera
ASV_1623,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_1624,Eukaryota,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,NA,NA
ASV_1625,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1626,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,NA,NA,NA
ASV_1627,Unknown,NA,NA,NA,NA,NA,NA
ASV_1628,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Rhinogobiops,Rhinogobiops nicholsii
ASV_1629,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,NA
ASV_163,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus gracilis
ASV_1630,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1631,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,NA
ASV_1632,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys sordidus
ASV_1633,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,NA,NA,NA
ASV_1634,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1635,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1636,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1637,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1638,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_1639,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_164,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_1640,Eukaryota,Mollusca,Gastropoda,Acteonidae__o,Acteonidae,Rictaxis,Rictaxis punctocaelatus
ASV_1641,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1642,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,NA
ASV_1643,Eukaryota,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Chiridota,Chiridota laevis
ASV_1644,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,NA
ASV_1645,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1646,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1647,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1648,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella lingulata
ASV_1649,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_165,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1650,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_1651,Eukaryota,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,NA
ASV_1652,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_1653,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1654,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1655,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,Cyphocaris challengeri
ASV_1656,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Lyopsetta,Lyopsetta exilis
ASV_1657,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1658,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1659,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_166,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1660,Eukaryota,Arthropoda,Thecostraca,Pollicipedomorpha,Pollicipedidae,Pollicipes,Pollicipes polymerus
ASV_1661,Eukaryota,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA,NA
ASV_1662,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Lepidogobius,Lepidogobius lepidus
ASV_1663,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Rhinogobiops,Rhinogobiops nicholsii
ASV_1664,Eukaryota,Phoronida,Phoronidae__o__c,Phoronidae__o,Phoronidae,Phoronopsis,Phoronopsis harmeri
ASV_1665,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,Lacuna vincta
ASV_1666,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_1667,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Ophiopholis,Ophiopholis aculeata
ASV_1668,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys sordidus
ASV_1669,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Bipalponephtys,Bipalponephtys cornuta
ASV_167,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1670,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Menesiniella,Menesiniella aquila
ASV_1671,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,Hermaea,NA
ASV_1672,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1673,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1674,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1675,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_1676,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1677,Eukaryota,NA,NA,NA,NA,NA,NA
ASV_1678,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne spinifera
ASV_1679,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne spinifera
ASV_168,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_1680,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes auriculatus
ASV_1681,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1682,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_1683,Eukaryota,Mollusca,Bivalvia,Venerida,NA,NA,NA
ASV_1684,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_1685,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1686,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,NA
ASV_1687,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1688,Eukaryota,Chordata,Actinopteri,Embiotocidae__o,Embiotocidae,Cymatogaster,Cymatogaster aggregata
ASV_1689,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_169,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,NA,NA
ASV_1690,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1691,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina scutulata
ASV_1692,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_1693,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1694,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1695,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1696,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_1697,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1698,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1699,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_17,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_170,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1700,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,NA,NA,NA
ASV_1701,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,NA,NA
ASV_1702,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1703,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1704,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_1705,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1706,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1707,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_1708,Eukaryota,Mollusca,Polyplacophora,Chitonida,NA,NA,NA
ASV_1709,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys sordidus
ASV_171,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Isopsetta,Isopsetta isolepis
ASV_1710,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus marshallae
ASV_1711,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_1712,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1713,Eukaryota,Arthropoda,Thecostraca,Lepadidae__o,Lepadidae,NA,NA
ASV_1714,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys sordidus
ASV_1715,Eukaryota,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum
ASV_1716,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_1717,Eukaryota,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma ligatum
ASV_1718,Eukaryota,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus
ASV_1719,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,NA
ASV_172,Eukaryota,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Chiridota,Chiridota laevis
ASV_1720,Eukaryota,Mollusca,Bivalvia,Mytilida,Mytilidae,NA,NA
ASV_1721,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1722,Eukaryota,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Panopea,Panopea generosa
ASV_1723,Eukaryota,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma ligatum
ASV_1724,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_1725,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_1726,Eukaryota,Arthropoda,Thecostraca,Pollicipedomorpha,Pollicipedidae,Pollicipes,Pollicipes polymerus
ASV_1727,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,NA
ASV_1728,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1729,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia pacifica
ASV_173,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,NA
ASV_1730,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Semibalanus,Semibalanus cariosus
ASV_1731,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,NA
ASV_1732,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_1733,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,NA,NA,NA
ASV_1734,Unknown,NA,NA,NA,NA,NA,NA
ASV_1735,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,Dipolydora,NA
ASV_1736,Eukaryota,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,Dreissena polymorpha
ASV_1737,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1738,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1739,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_174,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus balanus
ASV_1740,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1741,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1742,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_1743,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,Ophiuridae,Ophiura,Ophiura sarsii
ASV_1744,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1745,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_1746,Eukaryota,Mollusca,Bivalvia,Myida,Myidae,Mya,Mya arenaria
ASV_1747,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella lingulata
ASV_1748,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,NA,NA
ASV_1749,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Psettichthys,Psettichthys melanostictus
ASV_175,Eukaryota,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,Psolus chitonoides
ASV_1750,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,NA
ASV_1751,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1752,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1753,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Trichotropidae,Trichotropis,Trichotropis cancellata
ASV_1754,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_1755,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,Lacuna vincta
ASV_1756,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1757,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1758,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1759,Eukaryota,Arthropoda,Malacostraca,Decapoda,Ocypodidae,NA,NA
ASV_176,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1760,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1761,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys sordidus
ASV_1762,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1763,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_1764,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys sordidus
ASV_1765,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1766,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_1767,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1768,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_1769,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Lyopsetta,Lyopsetta exilis
ASV_177,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1770,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,NA
ASV_1771,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,Hermaea,NA
ASV_1772,Eukaryota,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,NA
ASV_1773,Eukaryota,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pelagobia,Pelagobia longicirrata
ASV_1774,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1775,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1776,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1777,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,NA
ASV_1778,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1779,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_178,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Artedius,Artedius harringtoni
ASV_1780,Eukaryota,Mollusca,Bivalvia,Myida,Myidae,Mya,Mya japonica
ASV_1781,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1782,Eukaryota,Rotifera,Eurotatoria,Ploima,NA,NA,NA
ASV_1783,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Lepidogobius,Lepidogobius lepidus
ASV_1784,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_1785,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1786,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1787,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Menesiniella,Menesiniella aquila
ASV_1788,Eukaryota,Rotifera,Eurotatoria,Ploima,NA,NA,NA
ASV_1789,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,Lacuna vincta
ASV_179,Eukaryota,Chordata,Actinopteri,Perciformes,Bathymasteridae,Ronquilus,Ronquilus jordani
ASV_1790,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_1791,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_1792,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,Membranipora villosa
ASV_1793,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1794,Eukaryota,Mollusca,Bivalvia,Venerida,Veneridae,Leukoma,NA
ASV_1795,Eukaryota,Mollusca,Bivalvia,Cardiida,Cardiidae,Frigidocardium,NA
ASV_1796,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1797,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_1798,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema marinoi
ASV_1799,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_18,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_180,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1800,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,Membranipora villosa
ASV_1801,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Artedius,Artedius lateralis
ASV_1802,Unknown,NA,NA,NA,NA,NA,NA
ASV_1803,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1804,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1805,Unknown,NA,NA,NA,NA,NA,NA
ASV_1806,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1807,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1808,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1809,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_181,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Menesiniella,Menesiniella aquila
ASV_1810,Eukaryota,Rotifera,Eurotatoria,Ploima,NA,NA,NA
ASV_1811,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_1812,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1813,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1814,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix major
ASV_1815,Eukaryota,Arthropoda,Thecostraca,Pollicipedomorpha,Pollicipedidae,Pollicipes,Pollicipes polymerus
ASV_1816,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1817,Unknown,NA,NA,NA,NA,NA,NA
ASV_1818,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1819,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_182,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,NA
ASV_1820,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1821,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne nordmanni
ASV_1822,Eukaryota,Annelida,Polychaeta,Sabellida,NA,NA,NA
ASV_1823,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_1824,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1825,Unknown,NA,NA,NA,NA,NA,NA
ASV_1826,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1827,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Menesiniella,Menesiniella aquila
ASV_1828,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1829,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,NA
ASV_183,Eukaryota,Mollusca,Bivalvia,Myida,NA,NA,NA
ASV_1830,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1831,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1832,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1833,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1834,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1835,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
