ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_1324,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,NA,NA,NA
ASV_1325,Eukaryota,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Pleurobrachia,Pleurobrachia bachei
ASV_1326,Unknown,NA,NA,NA,NA,NA,NA
ASV_1327,Unknown,NA,NA,NA,NA,NA,NA
ASV_1328,Unknown,NA,NA,NA,NA,NA,NA
ASV_1329,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_133,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1330,Unknown,NA,NA,NA,NA,NA,NA
ASV_1331,Unknown,NA,NA,NA,NA,NA,NA
ASV_1332,Unknown,NA,NA,NA,NA,NA,NA
ASV_1333,Unknown,NA,NA,NA,NA,NA,NA
ASV_1334,Unknown,NA,NA,NA,NA,NA,NA
ASV_1335,Unknown,NA,NA,NA,NA,NA,NA
ASV_1336,Unknown,NA,NA,NA,NA,NA,NA
ASV_1337,Unknown,NA,NA,NA,NA,NA,NA
ASV_1338,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1339,Unknown,NA,NA,NA,NA,NA,NA
ASV_134,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,NA,NA
ASV_1340,Unknown,NA,NA,NA,NA,NA,NA
ASV_1341,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1342,Unknown,NA,NA,NA,NA,NA,NA
ASV_1343,Unknown,NA,NA,NA,NA,NA,NA
ASV_1344,Eukaryota,Dinophyceae__p,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,NA,NA
ASV_1345,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,Protoperidiniaceae,NA,NA
ASV_1346,Unknown,NA,NA,NA,NA,NA,NA
ASV_1347,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1348,Unknown,NA,NA,NA,NA,NA,NA
ASV_1349,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,NA
ASV_135,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus bungii
ASV_1350,Unknown,NA,NA,NA,NA,NA,NA
ASV_1351,Unknown,NA,NA,NA,NA,NA,NA
ASV_1352,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
ASV_1353,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1354,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_1355,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_1356,Unknown,NA,NA,NA,NA,NA,NA
ASV_1357,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA
ASV_1358,Eukaryota,Chytridiomycota,Chytridiomycetes,Rhizophydiales,NA,NA,NA
ASV_1359,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
ASV_136,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1360,Unknown,NA,NA,NA,NA,NA,NA
ASV_1361,Unknown,NA,NA,NA,NA,NA,NA
ASV_1362,Unknown,NA,NA,NA,NA,NA,NA
ASV_1363,Unknown,NA,NA,NA,NA,NA,NA
ASV_1364,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1365,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1366,Unknown,NA,NA,NA,NA,NA,NA
ASV_1367,Unknown,NA,NA,NA,NA,NA,NA
ASV_1368,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_1369,Unknown,NA,NA,NA,NA,NA,NA
ASV_137,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,Microcalanus pygmaeus
ASV_1370,Unknown,NA,NA,NA,NA,NA,NA
ASV_1371,Unknown,NA,NA,NA,NA,NA,NA
ASV_1372,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,Scrippsiella trochoidea
ASV_1373,Unknown,NA,NA,NA,NA,NA,NA
ASV_1374,Unknown,NA,NA,NA,NA,NA,NA
ASV_1375,Unknown,NA,NA,NA,NA,NA,NA
ASV_1376,Unknown,NA,NA,NA,NA,NA,NA
ASV_1377,Unknown,NA,NA,NA,NA,NA,NA
ASV_1378,Unknown,NA,NA,NA,NA,NA,NA
ASV_1379,Unknown,NA,NA,NA,NA,NA,NA
ASV_138,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1380,Unknown,NA,NA,NA,NA,NA,NA
ASV_1381,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella minor
ASV_1382,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1383,Unknown,NA,NA,NA,NA,NA,NA
ASV_1384,Unknown,NA,NA,NA,NA,NA,NA
ASV_1385,Unknown,NA,NA,NA,NA,NA,NA
ASV_1386,Unknown,NA,NA,NA,NA,NA,NA
ASV_1387,Unknown,NA,NA,NA,NA,NA,NA
ASV_1388,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1389,Unknown,NA,NA,NA,NA,NA,NA
ASV_139,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1390,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Chiridius,Chiridius poppei
ASV_1391,Unknown,NA,NA,NA,NA,NA,NA
ASV_1392,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1393,Unknown,NA,NA,NA,NA,NA,NA
ASV_1394,Unknown,NA,NA,NA,NA,NA,NA
ASV_1395,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,Oithona similis
ASV_1396,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,NA,NA,NA
ASV_1397,Unknown,NA,NA,NA,NA,NA,NA
ASV_1398,Unknown,NA,NA,NA,NA,NA,NA
ASV_1399,Eukaryota,Arthropoda,Malacostraca,Decapoda,Varunidae,Hemigrapsus,NA
ASV_14,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,NA,NA
ASV_140,Unknown,NA,NA,NA,NA,NA,NA
ASV_1400,Unknown,NA,NA,NA,NA,NA,NA
ASV_1401,Unknown,NA,NA,NA,NA,NA,NA
ASV_1402,Unknown,NA,NA,NA,NA,NA,NA
ASV_1403,Unknown,NA,NA,NA,NA,NA,NA
ASV_1404,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1405,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
ASV_1406,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1407,Unknown,NA,NA,NA,NA,NA,NA
ASV_1408,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1409,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,NA,NA,NA
ASV_141,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,Microcalanus pygmaeus
ASV_1410,Unknown,NA,NA,NA,NA,NA,NA
ASV_1411,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,NA
ASV_1412,Unknown,NA,NA,NA,NA,NA,NA
ASV_1413,Unknown,NA,NA,NA,NA,NA,NA
ASV_1414,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_1415,Unknown,NA,NA,NA,NA,NA,NA
ASV_1416,Unknown,NA,NA,NA,NA,NA,NA
ASV_1417,Unknown,NA,NA,NA,NA,NA,NA
ASV_1418,Unknown,NA,NA,NA,NA,NA,NA
ASV_1419,Unknown,NA,NA,NA,NA,NA,NA
ASV_142,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1420,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_1421,Unknown,NA,NA,NA,NA,NA,NA
ASV_1422,Unknown,NA,NA,NA,NA,NA,NA
ASV_1423,Unknown,NA,NA,NA,NA,NA,NA
ASV_1424,Unknown,NA,NA,NA,NA,NA,NA
ASV_1425,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1426,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,NA
ASV_1427,Unknown,NA,NA,NA,NA,NA,NA
ASV_1428,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_1429,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_143,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1430,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,NA,NA
ASV_1431,Unknown,NA,NA,NA,NA,NA,NA
ASV_1432,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_1433,Unknown,NA,NA,NA,NA,NA,NA
ASV_1434,Unknown,NA,NA,NA,NA,NA,NA
ASV_1435,Unknown,NA,NA,NA,NA,NA,NA
ASV_1436,Unknown,NA,NA,NA,NA,NA,NA
ASV_1437,Unknown,NA,NA,NA,NA,NA,NA
ASV_1438,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
ASV_1439,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
ASV_144,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1440,Unknown,NA,NA,NA,NA,NA,NA
ASV_1441,Unknown,NA,NA,NA,NA,NA,NA
ASV_1442,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,Protoperidiniaceae,NA,NA
ASV_1443,Unknown,NA,NA,NA,NA,NA,NA
ASV_1444,Unknown,NA,NA,NA,NA,NA,NA
ASV_1445,Unknown,NA,NA,NA,NA,NA,NA
ASV_1446,Unknown,NA,NA,NA,NA,NA,NA
ASV_1447,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1448,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1449,Unknown,NA,NA,NA,NA,NA,NA
ASV_145,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1450,Unknown,NA,NA,NA,NA,NA,NA
ASV_1451,Unknown,NA,NA,NA,NA,NA,NA
ASV_1452,Unknown,NA,NA,NA,NA,NA,NA
ASV_1453,Unknown,NA,NA,NA,NA,NA,NA
ASV_1454,Unknown,NA,NA,NA,NA,NA,NA
ASV_1455,Unknown,NA,NA,NA,NA,NA,NA
ASV_1456,Unknown,NA,NA,NA,NA,NA,NA
ASV_1457,Unknown,NA,NA,NA,NA,NA,NA
ASV_1458,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,Oithona atlantica
ASV_1459,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_146,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1460,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1461,Unknown,NA,NA,NA,NA,NA,NA
ASV_1462,Unknown,NA,NA,NA,NA,NA,NA
ASV_1463,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia pacifica
ASV_1464,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_1465,Unknown,NA,NA,NA,NA,NA,NA
ASV_1466,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1467,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1468,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1469,Unknown,NA,NA,NA,NA,NA,NA
ASV_147,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1470,Unknown,NA,NA,NA,NA,NA,NA
ASV_1471,Unknown,NA,NA,NA,NA,NA,NA
ASV_1472,Unknown,NA,NA,NA,NA,NA,NA
ASV_1473,Unknown,NA,NA,NA,NA,NA,NA
ASV_1474,Unknown,NA,NA,NA,NA,NA,NA
ASV_1475,Unknown,NA,NA,NA,NA,NA,NA
ASV_1476,Eukaryota,Dinophyceae__p,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos fusus
ASV_1477,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1478,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
ASV_1479,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
ASV_148,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1480,Unknown,NA,NA,NA,NA,NA,NA
ASV_1481,Unknown,NA,NA,NA,NA,NA,NA
ASV_1482,Unknown,NA,NA,NA,NA,NA,NA
ASV_1483,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus finmarchicus
ASV_1484,Unknown,NA,NA,NA,NA,NA,NA
ASV_1485,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Amallothrix,NA
ASV_1486,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,NA,NA,NA
ASV_1487,Unknown,NA,NA,NA,NA,NA,NA
ASV_1488,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
ASV_1489,Unknown,NA,NA,NA,NA,NA,NA
ASV_149,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1490,Unknown,NA,NA,NA,NA,NA,NA
ASV_1491,Eukaryota,Arthropoda,Malacostraca,Decapoda,Oregoniidae,NA,NA
ASV_1492,Unknown,NA,NA,NA,NA,NA,NA
ASV_1493,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1494,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
ASV_1495,Unknown,NA,NA,NA,NA,NA,NA
ASV_1496,Unknown,NA,NA,NA,NA,NA,NA
ASV_1497,Unknown,NA,NA,NA,NA,NA,NA
ASV_1498,Unknown,NA,NA,NA,NA,NA,NA
ASV_1499,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,Centropages abdominalis
ASV_15,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_150,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1500,Eukaryota,Arthropoda,Malacostraca,Decapoda,Oregoniidae,NA,NA
ASV_1501,Unknown,NA,NA,NA,NA,NA,NA
ASV_1502,Unknown,NA,NA,NA,NA,NA,NA
ASV_1503,Unknown,NA,NA,NA,NA,NA,NA
ASV_1504,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1505,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1506,Unknown,NA,NA,NA,NA,NA,NA
ASV_1507,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
ASV_1508,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
ASV_1509,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
ASV_151,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus minutus
ASV_1510,Unknown,NA,NA,NA,NA,NA,NA
ASV_1511,Unknown,NA,NA,NA,NA,NA,NA
ASV_1512,Unknown,NA,NA,NA,NA,NA,NA
ASV_1513,Unknown,NA,NA,NA,NA,NA,NA
ASV_1514,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,NA
ASV_1515,Unknown,NA,NA,NA,NA,NA,NA
ASV_1516,Unknown,NA,NA,NA,NA,NA,NA
ASV_1517,Unknown,NA,NA,NA,NA,NA,NA
ASV_1518,Unknown,NA,NA,NA,NA,NA,NA
ASV_1519,Unknown,NA,NA,NA,NA,NA,NA
ASV_152,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1520,Unknown,NA,NA,NA,NA,NA,NA
ASV_1521,Unknown,NA,NA,NA,NA,NA,NA
ASV_1522,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,Protoperidiniaceae,NA,NA
ASV_1523,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_1524,Unknown,NA,NA,NA,NA,NA,NA
ASV_1525,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1526,Unknown,NA,NA,NA,NA,NA,NA
ASV_1527,Unknown,NA,NA,NA,NA,NA,NA
ASV_1528,Unknown,NA,NA,NA,NA,NA,NA
ASV_1529,Unknown,NA,NA,NA,NA,NA,NA
ASV_153,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1530,Unknown,NA,NA,NA,NA,NA,NA
ASV_1531,Unknown,NA,NA,NA,NA,NA,NA
ASV_1532,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1533,Unknown,NA,NA,NA,NA,NA,NA
ASV_1534,Unknown,NA,NA,NA,NA,NA,NA
ASV_1535,Unknown,NA,NA,NA,NA,NA,NA
ASV_1536,Unknown,NA,NA,NA,NA,NA,NA
ASV_1537,Unknown,NA,NA,NA,NA,NA,NA
ASV_1538,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Aetideidae,NA,NA
ASV_1539,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_154,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1540,Unknown,NA,NA,NA,NA,NA,NA
ASV_1541,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_1542,Unknown,NA,NA,NA,NA,NA,NA
ASV_1543,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Megacalanidae,NA,NA
ASV_1544,Unknown,NA,NA,NA,NA,NA,NA
ASV_1545,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1546,Eukaryota,Dinophyceae__p,Dinophyceae,Peridiniales,Protoperidiniaceae,NA,NA
ASV_1547,Unknown,NA,NA,NA,NA,NA,NA
ASV_1548,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1549,Unknown,NA,NA,NA,NA,NA,NA
ASV_155,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1550,Unknown,NA,NA,NA,NA,NA,NA
ASV_1551,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_1552,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1553,Unknown,NA,NA,NA,NA,NA,NA
ASV_1554,Unknown,NA,NA,NA,NA,NA,NA
ASV_1555,Unknown,NA,NA,NA,NA,NA,NA
ASV_1556,Unknown,NA,NA,NA,NA,NA,NA
ASV_1557,Unknown,NA,NA,NA,NA,NA,NA
ASV_1558,Unknown,NA,NA,NA,NA,NA,NA
ASV_1559,Unknown,NA,NA,NA,NA,NA,NA
ASV_156,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,Centropages abdominalis
ASV_1560,Unknown,NA,NA,NA,NA,NA,NA
ASV_1561,Unknown,NA,NA,NA,NA,NA,NA
ASV_1562,Unknown,NA,NA,NA,NA,NA,NA
ASV_1563,Unknown,NA,NA,NA,NA,NA,NA
ASV_1564,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
ASV_1565,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1566,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1567,Unknown,NA,NA,NA,NA,NA,NA
ASV_1568,Unknown,NA,NA,NA,NA,NA,NA
ASV_1569,Unknown,NA,NA,NA,NA,NA,NA
ASV_157,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,Paraeuchaeta elongata
ASV_1570,Unknown,NA,NA,NA,NA,NA,NA
ASV_1571,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia pacifica
ASV_1572,Unknown,NA,NA,NA,NA,NA,NA
ASV_1573,Unknown,NA,NA,NA,NA,NA,NA
ASV_1574,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_1575,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
ASV_1576,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_1577,Unknown,NA,NA,NA,NA,NA,NA
ASV_1578,Unknown,NA,NA,NA,NA,NA,NA
ASV_1579,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_158,Eukaryota,Arthropoda,NA,NA,NA,NA,NA
ASV_1580,Unknown,NA,NA,NA,NA,NA,NA
ASV_1581,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA
ASV_1582,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA
ASV_1583,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus bungii
ASV_1584,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA
ASV_1585,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
ASV_1586,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,Microcalanus pygmaeus
ASV_1587,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_1588,Unknown,NA,NA,NA,NA,NA,NA
ASV_1589,Unknown,NA,NA,NA,NA,NA,NA
ASV_159,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1590,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
ASV_1591,Unknown,NA,NA,NA,NA,NA,NA
ASV_1592,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA
ASV_1593,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1594,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_1595,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_1596,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_1597,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_1598,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1599,Unknown,NA,NA,NA,NA,NA,NA
ASV_16,Eukaryota,Arthropoda,NA,NA,NA,NA,NA
ASV_160,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
ASV_1600,Unknown,NA,NA,NA,NA,NA,NA
ASV_1601,Unknown,NA,NA,NA,NA,NA,NA
ASV_1602,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,NA
ASV_1603,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1604,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_1605,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,NA,NA
ASV_1606,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
ASV_1607,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1608,Unknown,NA,NA,NA,NA,NA,NA
ASV_1609,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_161,Unknown,NA,NA,NA,NA,NA,NA
ASV_1610,Unknown,NA,NA,NA,NA,NA,NA
ASV_1611,Unknown,NA,NA,NA,NA,NA,NA
ASV_1612,Unknown,NA,NA,NA,NA,NA,NA
ASV_1613,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1614,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Aetideidae,NA,NA
ASV_1615,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Aetideidae,NA,NA
ASV_1616,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus newmani
ASV_1617,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1618,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1619,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,NA
ASV_162,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1620,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1621,Unknown,NA,NA,NA,NA,NA,NA
ASV_1622,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,Lensia conoidea
ASV_1623,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,NA
ASV_1624,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1625,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_1626,Unknown,NA,NA,NA,NA,NA,NA
ASV_1627,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Aetideidae,NA,NA
ASV_1628,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,NA,NA
ASV_1629,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_163,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1630,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1631,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1632,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1633,Unknown,NA,NA,NA,NA,NA,NA
ASV_1634,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1635,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1636,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
ASV_1637,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
